Year,RCO 2.6 CO2 ppm,RCP 4.5 CO2 ppm,RCO 6.0 CO2 ppm,RCP 8.5 CO2 ppm
391265.5,282.023,293.203,301.959,326.165
391274.5,282.022,293.201,301.955,326.157
391365.5,282.021,293.197,301.949,326.145
391374.5,282.02,293.195,301.945,326.137
391465.5,282.019,293.191,301.939,326.125
391474.5,282.018,293.188,301.935,326.117
391565.5,282.017,293.184,301.929,326.105
391574.5,282.017,293.182,301.925,326.097
391665.5,282.015,293.178,301.919,326.085
391674.5,282.015,293.176,301.916,326.077
391765.5,282.014,293.172,301.91,326.065
391774.5,282.013,293.169,301.906,326.057
391865.5,282.012,293.165,301.9,326.045
391874.5,282.011,293.163,301.896,326.038
391965.5,282.01,293.159,301.89,326.025
391974.5,282.009,293.157,301.886,326.018
392065.5,282.008,293.153,301.88,326.006
392074.5,282.007,293.15,301.876,325.998
392165.5,282.006,293.146,301.87,325.986
392174.5,282.006,293.144,301.866,325.978
392265.5,282.004,293.14,301.86,325.966
392274.5,282.004,293.137,301.856,325.958
392365.5,282.003,293.134,301.85,325.946
392374.5,282.002,293.131,301.847,325.938
392465.5,282.001,293.127,301.841,325.926
392474.5,282,293.125,301.837,325.919
392565.5,281.999,293.121,301.831,325.907
392574.5,281.998,293.119,301.827,325.899
392665.5,281.997,293.115,301.821,325.887
392674.5,281.996,293.112,301.817,325.879
392765.5,281.995,293.108,301.811,325.867
392774.5,281.995,293.106,301.807,325.859
392865.5,281.994,293.102,301.801,325.847
392874.5,281.993,293.1,301.797,325.84
392965.5,281.992,293.096,301.791,325.828
392974.5,281.991,293.093,301.788,325.82
393065.5,281.99,293.089,301.782,325.808
393074.5,281.989,293.087,301.778,325.8
393165.5,281.988,293.083,301.772,325.788
393174.5,281.987,293.081,301.768,325.781
393265.5,281.986,293.077,301.762,325.768
393274.5,281.986,293.074,301.758,325.761
393365.5,281.985,293.071,301.752,325.749
393374.5,281.984,293.068,301.748,325.741
393465.5,281.983,293.064,301.742,325.729
393474.5,281.982,293.062,301.739,325.722
393565.5,281.981,293.058,301.733,325.709
393574.5,281.98,293.056,301.729,325.702
393665.5,281.979,293.052,301.723,325.69
393674.5,281.978,293.049,301.719,325.682
393765.5,281.977,293.046,301.713,325.67
393774.5,281.977,293.043,301.709,325.663
393865.5,281.975,293.039,301.703,325.651
393874.5,281.975,293.037,301.699,325.643
393965.5,281.974,293.033,301.693,325.631
393974.5,281.973,293.031,301.69,325.623
394065.5,281.972,293.027,301.684,325.611
394074.5,281.971,293.024,301.68,325.604
394165.5,281.97,293.021,301.674,325.592
394174.5,281.969,293.018,301.67,325.584
394265.5,281.968,293.014,301.664,325.572
394274.5,281.968,293.012,301.66,325.565
394365.5,281.966,293.008,301.654,325.553
394374.5,281.966,293.006,301.651,325.545
394465.5,281.965,293.002,301.645,325.533
394474.5,281.964,293,301.641,325.525
394565.5,281.963,292.996,301.635,325.514
394574.5,281.962,292.993,301.631,325.506
394665.5,281.961,292.99,301.625,325.494
394674.5,281.96,292.987,301.621,325.486
394765.5,281.959,292.983,301.615,325.474
394774.5,281.959,292.981,301.612,325.467
394865.5,281.957,292.977,301.606,325.455
394874.5,281.957,292.975,301.602,325.447
394965.5,281.956,292.971,301.596,325.435
394974.5,281.955,292.969,301.592,325.428
395065.5,281.954,292.965,301.586,325.416
395074.5,281.953,292.962,301.582,325.408
395165.5,281.952,292.959,301.576,325.396
395174.5,281.951,292.956,301.573,325.389
395265.5,281.95,292.952,301.567,325.377
395274.5,281.95,292.95,301.563,325.369
395365.5,281.948,292.946,301.557,325.357
395374.5,281.948,292.944,301.553,325.35
395465.5,281.947,292.94,301.547,325.338
395474.5,281.946,292.938,301.544,325.33
395565.5,281.945,292.934,301.538,325.318
395574.5,281.944,292.931,301.534,325.311
395665.5,281.943,292.928,301.528,325.299
395674.5,281.942,292.925,301.524,325.291
395765.5,281.941,292.921,301.518,325.279
395774.5,281.941,292.919,301.514,325.272
395865.5,281.939,292.915,301.508,325.26
395874.5,281.939,292.913,301.505,325.253
395965.5,281.938,292.909,301.499,325.241
395974.5,281.937,292.907,301.495,325.233
396065.5,281.936,292.903,301.489,325.221
396074.5,281.935,292.9,301.485,325.214
396165.5,281.934,292.897,301.479,325.202
396174.5,281.933,292.894,301.476,325.194
396265.5,281.932,292.891,301.47,325.182
396274.5,281.932,292.888,301.466,325.175
396365.5,281.93,292.884,301.46,325.163
396374.5,281.93,292.882,301.456,325.155
396465.5,281.929,292.878,301.45,325.144
396474.5,281.928,292.876,301.447,325.136
396565.5,281.927,292.872,301.441,325.124
396574.5,281.926,292.87,301.437,325.117
396665.5,281.925,292.866,301.431,325.105
396674.5,281.924,292.863,301.427,325.097
396765.5,281.923,292.86,301.421,325.085
396774.5,281.923,292.857,301.418,325.078
396865.5,281.922,292.854,301.412,325.066
396874.5,281.921,292.851,301.408,325.059
396965.5,281.92,292.847,301.402,325.047
396974.5,281.919,292.845,301.398,325.039
397065.5,281.918,292.841,301.392,325.027
397074.5,281.917,292.839,301.389,325.02
397165.5,281.916,292.835,301.383,325.008
397174.5,281.915,292.833,301.379,325
397265.5,281.914,292.829,301.373,324.989
397274.5,281.914,292.826,301.369,324.981
397365.5,281.913,292.823,301.363,324.969
397374.5,281.912,292.82,301.36,324.962
397465.5,281.911,292.817,301.354,324.95
397474.5,281.91,292.814,301.35,324.942
397565.5,281.909,292.81,301.344,324.931
397574.5,281.908,292.808,301.34,324.923
397665.5,281.907,292.804,301.335,324.911
397674.5,281.907,292.802,301.331,324.904
397765.5,281.906,292.798,301.325,324.892
397774.5,281.905,292.796,301.321,324.885
397865.5,281.904,292.792,301.315,324.873
397874.5,281.903,292.79,301.312,324.865
397965.5,281.902,292.786,301.306,324.853
397974.5,281.901,292.783,301.302,324.846
398065.5,281.9,292.78,301.296,324.834
398074.5,281.899,292.777,301.292,324.827
398165.5,281.898,292.774,301.286,324.815
398174.5,281.898,292.771,301.283,324.807
398265.5,281.897,292.767,301.277,324.796
398274.5,281.896,292.765,301.273,324.788
398365.5,281.895,292.761,301.267,324.776
398374.5,281.894,292.759,301.264,324.769
398465.5,281.893,292.755,301.258,324.757
398474.5,281.892,292.753,301.254,324.75
398565.5,281.891,292.749,301.248,324.738
398574.5,281.891,292.747,301.244,324.731
398665.5,281.89,292.743,301.239,324.719
398674.5,281.889,292.74,301.235,324.711
398765.5,281.888,292.737,301.229,324.7
398774.5,281.887,292.734,301.225,324.692
398865.5,281.886,292.731,301.219,324.68
398874.5,281.885,292.728,301.216,324.673
398965.5,281.884,292.724,301.21,324.661
398974.5,281.884,292.722,301.206,324.654
399065.5,281.882,292.718,301.2,324.642
399074.5,281.882,292.716,301.196,324.635
399165.5,281.881,292.712,301.191,324.623
399174.5,281.88,292.71,301.187,324.615
399265.5,281.879,292.706,301.181,324.604
399274.5,281.878,292.704,301.177,324.596
399365.5,281.877,292.7,301.172,324.584
399374.5,281.876,292.698,301.168,324.577
399465.5,281.875,292.694,301.162,324.565
399474.5,281.875,292.691,301.158,324.558
399565.5,281.874,292.688,301.152,324.546
399574.5,281.873,292.685,301.149,324.539
399665.5,281.872,292.682,301.143,324.527
399674.5,281.871,292.679,301.139,324.52
399765.5,281.87,292.675,301.133,324.508
399774.5,281.869,292.673,301.13,324.501
399865.5,281.868,292.669,301.124,324.489
399874.5,281.868,292.667,301.12,324.481
399965.5,281.867,292.663,301.114,324.47
399974.5,281.866,292.661,301.111,324.462
400065.5,281.865,292.657,301.105,324.451
400074.5,281.864,292.655,301.101,324.443
400165.5,281.863,292.651,301.095,324.432
400174.5,281.862,292.649,301.092,324.424
400265.5,281.861,292.645,301.086,324.413
400274.5,281.861,292.642,301.082,324.405
400365.5,281.859,292.639,301.076,324.394
400374.5,281.859,292.636,301.072,324.386
400465.5,281.858,292.633,301.067,324.375
400474.5,281.857,292.63,301.063,324.367
400565.5,281.856,292.627,301.057,324.356
400574.5,281.855,292.624,301.053,324.348
400665.5,281.854,292.62,301.048,324.337
400674.5,281.853,292.618,301.044,324.329
400765.5,281.852,292.614,301.038,324.318
400774.5,281.852,292.612,301.034,324.31
400865.5,281.851,292.608,301.029,324.299
400874.5,281.85,292.606,301.025,324.291
400965.5,281.849,292.602,301.019,324.28
400974.5,281.848,292.6,301.015,324.272
401065.5,281.847,292.596,301.01,324.261
401074.5,281.846,292.594,301.006,324.253
401165.5,281.845,292.59,301,324.242
401174.5,281.845,292.588,300.996,324.234
401265.5,281.844,292.584,300.991,324.223
401274.5,281.843,292.582,300.987,324.215
401365.5,281.842,292.578,300.981,324.204
401374.5,281.841,292.575,300.978,324.197
401465.5,281.84,292.572,300.972,324.185
401474.5,281.839,292.569,300.968,324.178
401565.5,281.838,292.566,300.962,324.166
401574.5,281.838,292.563,300.959,324.159
401665.5,281.837,292.56,300.953,324.147
401674.5,281.836,292.557,300.949,324.14
401765.5,281.835,292.553,300.943,324.128
401774.5,281.834,292.551,300.94,324.121
401865.5,281.833,292.547,300.934,324.11
401874.5,281.832,292.545,300.93,324.102
401965.5,281.831,292.541,300.924,324.091
401974.5,281.831,292.539,300.921,324.083
402065.5,281.83,292.535,300.915,324.072
402074.5,281.829,292.533,300.911,324.065
402165.5,281.828,292.529,300.906,324.053
402174.5,281.827,292.527,300.902,324.046
402265.5,281.826,292.523,300.896,324.034
402274.5,281.825,292.521,300.892,324.027
402365.5,281.824,292.517,300.887,324.015
402374.5,281.824,292.515,300.883,324.008
402465.5,281.823,292.511,300.877,323.997
402474.5,281.822,292.509,300.874,323.989
402565.5,281.821,292.505,300.868,323.978
402574.5,281.82,292.503,300.864,323.971
402665.5,281.819,292.499,300.858,323.959
402674.5,281.818,292.496,300.855,323.952
402765.5,281.817,292.493,300.849,323.94
402774.5,281.817,292.49,300.845,323.933
402865.5,281.816,292.487,300.84,323.922
402874.5,281.815,292.484,300.836,323.914
402965.5,281.814,292.481,300.83,323.903
402974.5,281.813,292.478,300.826,323.896
403065.5,281.812,292.475,300.821,323.884
403074.5,281.811,292.472,300.817,323.877
403165.5,281.81,292.469,300.811,323.865
403174.5,281.81,292.466,300.808,323.858
403265.5,281.809,292.463,300.802,323.847
403274.5,281.808,292.46,300.798,323.839
403365.5,281.807,292.456,300.792,323.828
403374.5,281.806,292.454,300.789,323.821
403465.5,281.805,292.45,300.783,323.809
403474.5,281.805,292.448,300.779,323.802
403565.5,281.803,292.444,300.774,323.791
403574.5,281.803,292.442,300.77,323.783
403665.5,281.802,292.438,300.764,323.772
403674.5,281.801,292.436,300.761,323.765
403765.5,281.8,292.432,300.755,323.753
403774.5,281.799,292.43,300.751,323.746
403865.5,281.798,292.426,300.746,323.735
403874.5,281.798,292.424,300.742,323.727
403965.5,281.797,292.42,300.736,323.716
403974.5,281.796,292.418,300.733,323.709
404065.5,281.795,292.414,300.727,323.697
404074.5,281.794,292.412,300.723,323.69
404165.5,281.793,292.408,300.717,323.679
404174.5,281.792,292.406,300.714,323.671
404265.5,281.791,292.402,300.708,323.66
404274.5,281.791,292.4,300.704,323.653
404365.5,281.79,292.396,300.699,323.641
404374.5,281.789,292.394,300.695,323.634
404465.5,281.788,292.39,300.689,323.623
404474.5,281.787,292.388,300.686,323.616
404565.5,281.786,292.384,300.68,323.604
404574.5,281.785,292.382,300.676,323.597
404665.5,281.784,292.378,300.671,323.586
404674.5,281.784,292.376,300.667,323.578
404765.5,281.783,292.372,300.661,323.567
404774.5,281.782,292.37,300.658,323.56
404865.5,281.781,292.366,300.652,323.548
404874.5,281.78,292.364,300.648,323.541
404965.5,281.779,292.36,300.643,323.53
404974.5,281.779,292.358,300.639,323.523
405065.5,281.777,292.354,300.633,323.511
405074.5,281.777,292.352,300.63,323.504
405165.5,281.776,292.348,300.624,323.493
405174.5,281.775,292.346,300.62,323.485
405265.5,281.774,292.342,300.615,323.474
405274.5,281.773,292.34,300.611,323.467
405365.5,281.772,292.336,300.605,323.455
405374.5,281.772,292.334,300.602,323.448
405465.5,281.771,292.33,300.596,323.437
405474.5,281.77,292.328,300.592,323.43
405565.5,281.769,292.324,300.587,323.418
405574.5,281.768,292.322,300.583,323.411
405665.5,281.767,292.318,300.577,323.4
405674.5,281.766,292.316,300.574,323.393
405765.5,281.765,292.312,300.568,323.381
405774.5,281.765,292.31,300.564,323.374
405865.5,281.764,292.306,300.559,323.363
405874.5,281.763,292.304,300.555,323.356
405965.5,281.762,292.3,300.549,323.344
405974.5,281.761,292.298,300.546,323.337
406065.5,281.76,292.294,300.54,323.326
406074.5,281.76,292.292,300.537,323.319
406165.5,281.758,292.288,300.531,323.307
406174.5,281.758,292.286,300.527,323.3
406265.5,281.757,292.282,300.522,323.289
406274.5,281.756,292.28,300.518,323.282
406365.5,281.755,292.276,300.512,323.27
406374.5,281.754,292.274,300.509,323.263
406465.5,281.753,292.27,300.503,323.252
406474.5,281.753,292.268,300.499,323.245
406565.5,281.752,292.264,300.494,323.233
406574.5,281.751,292.262,300.49,323.226
406665.5,281.75,292.258,300.484,323.215
406674.5,281.749,292.256,300.481,323.208
406765.5,281.748,292.252,300.475,323.196
406774.5,281.747,292.25,300.472,323.189
406865.5,281.746,292.246,300.466,323.178
406874.5,281.746,292.244,300.462,323.171
406965.5,281.745,292.24,300.457,323.159
406974.5,281.744,292.238,300.453,323.152
407065.5,281.743,292.234,300.447,323.141
407074.5,281.742,292.232,300.444,323.134
407165.5,281.741,292.228,300.438,323.123
407174.5,281.741,292.226,300.435,323.115
407265.5,281.74,292.222,300.429,323.104
407274.5,281.739,292.22,300.425,323.097
407365.5,281.738,292.216,300.42,323.086
407374.5,281.737,292.214,300.416,323.079
407465.5,281.736,292.21,300.41,323.067
407474.5,281.735,292.208,300.407,323.06
407565.5,281.734,292.205,300.401,323.049
407574.5,281.734,292.202,300.398,323.042
407665.5,281.733,292.199,300.392,323.03
407674.5,281.732,292.196,300.388,323.023
407765.5,281.731,292.193,300.383,323.012
407774.5,281.73,292.19,300.379,323.005
407865.5,281.729,292.187,300.374,322.994
407874.5,281.729,292.184,300.37,322.987
407965.5,281.728,292.181,300.364,322.975
407974.5,281.727,292.178,300.361,322.968
408065.5,281.726,292.175,300.355,322.957
408074.5,281.725,292.172,300.351,322.95
408165.5,281.724,292.169,300.346,322.938
408174.5,281.724,292.167,300.342,322.931
408265.5,281.723,292.163,300.337,322.92
408274.5,281.722,292.161,300.333,322.913
408365.5,281.721,292.157,300.327,322.902
408374.5,281.72,292.155,300.324,322.895
408465.5,281.719,292.151,300.318,322.883
408474.5,281.718,292.149,300.315,322.876
408565.5,281.717,292.145,300.309,322.865
408574.5,281.717,292.143,300.305,322.858
408665.5,281.716,292.139,300.3,322.847
408674.5,281.715,292.137,300.296,322.84
408765.5,281.714,292.133,300.291,322.828
408774.5,281.713,292.131,300.287,322.821
408865.5,281.712,292.127,300.281,322.81
408874.5,281.712,292.125,300.278,322.803
408965.5,281.711,292.121,300.272,322.792
408974.5,281.71,292.119,300.269,322.785
409065.5,281.709,292.116,300.263,322.773
409074.5,281.708,292.113,300.26,322.766
409165.5,281.707,292.11,300.254,322.755
409174.5,281.707,292.107,300.25,322.748
409265.5,281.705,292.104,300.245,322.737
409274.5,281.705,292.101,300.241,322.73
409365.5,281.704,292.098,300.236,322.719
409374.5,281.703,292.095,300.232,322.711
409465.5,281.702,292.092,300.226,322.7
409474.5,281.701,292.09,300.223,322.693
409565.5,281.7,292.086,300.217,322.682
409574.5,281.7,292.084,300.214,322.675
409665.5,281.699,292.08,300.208,322.664
409674.5,281.698,292.078,300.205,322.657
409765.5,281.697,292.074,300.199,322.645
409774.5,281.696,292.072,300.195,322.638
409865.5,281.695,292.068,300.19,322.627
409874.5,281.695,292.066,300.186,322.62
409965.5,281.694,292.062,300.181,322.609
409974.5,281.693,292.06,300.177,322.602
410065.5,281.692,292.056,300.172,322.591
410074.5,281.691,292.054,300.168,322.584
410165.5,281.69,292.051,300.162,322.572
410174.5,281.69,292.048,300.159,322.565
410265.5,281.689,292.045,300.153,322.554
410274.5,281.688,292.042,300.15,322.547
410365.5,281.687,292.039,300.144,322.536
410374.5,281.686,292.037,300.141,322.529
410465.5,281.685,292.033,300.135,322.518
410474.5,281.684,292.031,300.131,322.511
410565.5,281.683,292.027,300.126,322.5
410574.5,281.683,292.025,300.122,322.493
410665.5,281.682,292.021,300.117,322.481
410674.5,281.681,292.019,300.113,322.474
410765.5,281.68,292.015,300.108,322.463
410774.5,281.679,292.013,300.104,322.456
410865.5,281.678,292.009,300.099,322.445
410874.5,281.678,292.007,300.095,322.438
410965.5,281.677,292.004,300.089,322.427
410974.5,281.676,292.001,300.086,322.42
411065.5,281.675,291.998,300.08,322.409
411074.5,281.674,291.995,300.077,322.402
411165.5,281.673,291.992,300.071,322.39
411174.5,281.673,291.99,300.068,322.384
411265.5,281.672,291.986,300.062,322.372
411274.5,281.671,291.984,300.059,322.365
411365.5,281.67,291.98,300.053,322.354
411374.5,281.669,291.978,300.049,322.347
411465.5,281.668,291.974,300.044,322.336
411474.5,281.668,291.972,300.04,322.329
411565.5,281.667,291.968,300.035,322.318
411574.5,281.666,291.966,300.031,322.311
411665.5,281.665,291.963,300.026,322.3
411674.5,281.664,291.96,300.022,322.293
411765.5,281.663,291.957,300.017,322.282
411774.5,281.663,291.954,300.013,322.276
411865.5,281.662,291.951,300.008,322.265
411874.5,281.661,291.949,300.004,322.258
411965.5,281.66,291.945,299.999,322.247
411974.5,281.659,291.943,299.995,322.24
412065.5,281.658,291.939,299.989,322.229
412074.5,281.657,291.937,299.986,322.222
412165.5,281.656,291.933,299.98,322.211
412174.5,281.656,291.931,299.977,322.204
